locationid;sessionid;groupid;recordid;start_time;end_time;latitude;longitude;language;survey_version;ssi01;ssi02;ssi03;ssi04;pleasant;chaotic;vibrant;uneventful;calm;annoying;eventful;monotonous;sss01;sss02;sss03;sss04;sss05;who01;who02;who03;who04;who05;who_sum;age00;gen00;edu00;eth00;occ00;eth00_other;occ00_other;misc03;misc03_other;misc01;use00;uni00;recordinglength;lzeq_l;lzeq_min;lzeq_max;lzeq_l5;lzeq_l10;lzeq_l50;lzeq_l90;lzeq_l95;lceq_l(c);lceq_min(c);lceq_max(c);lceq_l5(c);lceq_l10(c);lceq_l50(c);lceq_l90(c);lceq_l95(c);laeq_l(a);laeq_min(a);laeq_max(a);laeq_l5(a);laeq_l10(a);laeq_l50(a);laeq_l90(a);laeq_l95(a);n_n5;n_min;n_max;n_n10;n_n50;n_n90;n_n95;s_s;s_min;s_max;s_s5;s_s10;s_s50;s_s90;s_s95;r_r;r_min;r_max;r_r5;r_r10;r_r50;r_r90;r_r95;t_tonalityhms;t_min;t_max;t_t5;t_t10;t_t50;t_t90;t_t95;fs_f;fs_min;fs_max;fs_f5;fs_f10;fs_f50;fs_f90;fs_f95;i_i;i_min;i_max;i_i5;i_i10;i_i50;i_i90;i_i95;sil4_sil(rms);sil4_sil(av);sil4_min;sil4_max;sil4_sil5;sil4_sil10;sil4_sil50;sil4_sil90;sil4_sil95;ra_cp;ra_min;ra_max;ra_cp5;ra_cp10;ra_cp50;ra_cp90;ra_cp95;thd_thd;thd_min;thd_max;thd_l5;thd_l10;thd_l50;thd_l90;thd_l95;ISOPleasant;ISOEventful
CampoPrincipe;CampoPrincipe1;CP00;10074;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;3,0;4,0;5,0;1,0;3,0;2,0;5,0;2,0;3,0;2,0;5,0;4,0;2,0;5,0;4,0;5,0;4,0;1,0;3,0;4,0;68,0;21,0;Male;SomeCollege;White;Student;;;Local;;;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,6767766952966369;-0,11611652351681571
CampoPrincipe;CampoPrincipe1;CP00;10075;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;3,0;3,0;5,0;1,0;5,0;4,0;4,0;1,0;5,0;1,0;4,0;3,0;2,0;5,0;5,0;5,0;5,0;5,0;2,0;4,0;84,0;26,0;Female;SomeCollege;AsianAsianBritish;Student;;;Local;;;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,9267766952966369;0,17677669529663692
CampoPrincipe;CampoPrincipe1;CP00;10076;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;3,0;5,0;5,0;1,0;1,0;2,0;5,0;1,0;4,0;1,0;5,0;5,0;2,0;5,0;5,0;5,0;5,0;5,0;4,0;4,0;92,0;31,0;Female;UniversityGraduate;White;Student;;;Local;;Es muy importante para sentirse en paz;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,7071067811865476;-0,08578643762690492
CampoPrincipe;CampoPrincipe1;CP00;10077;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;3,0;5,0;5,0;1,0;3,0;4,0;5,0;1,0;4,0;2,0;5,0;4,0;3,0;5,0;4,0;4,0;2,0;4,0;1,0;4,0;60,0;22,0;Female;SomeCollege;White;Student;;;Local;Residente por estar estudiando en la ciudad de Granada;Predomina el agua, voces son ciertamente notables pero se percibe como se pierden y quiti por los ecos que produce el espacio;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,7803300858899105;-0,2196699141100894
CampoPrincipe;CampoPrincipe1;CP00;10078;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;4,0;4,0;5,0;2,0;4,0;1,0;4,0;1,0;4,0;1,0;5,0;5,0;3,0;4,0;5,0;2,0;2,0;2,0;;3,0;36,0;32,0;Male;SomeCollege;White;Employed;;;Local;;;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,7803300858899106;0,38388347648318444
CampoPrincipe;CampoPrincipe1;CP00;10079;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;2,0;3,0;3,0;4,0;1,0;3,0;2,0;4,0;4,0;4,0;3,0;4,0;4,0;2,0;4,0;4,0;3,0;2,0;3,0;1,0;1,0;40,0;23,0;Male;SomeCollege;Other;Student;;;Local;;Zona C. del Principe muy agradable;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,2196699141100893;-0,012563132923541767
CampoPrincipe;CampoPrincipe1;CP00;10080;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;4,0;4,0;4,0;3,0;2,0;2,0;4,0;1,0;3,0;3,0;4,0;5,0;3,0;4,0;4,0;3,0;0,0;3,0;1,0;3,0;40,0;23,0;Male;SomeCollege;White;Student;;;Other;Estudiente Erasmus;;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,31066017177982114;-0,04289321881345256
CampoPrincipe;CampoPrincipe1;CP00;10081;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;2,0;2,0;5,0;1,0;4,0;4,0;4,0;1,0;3,0;2,0;5,0;5,0;3,0;5,0;5,0;4,0;2,0;3,0;3,0;4,0;64,0;20,0;Male;HighSchoolGraduate;White;Student;;;Local;;;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,7803300858899105;-0,17677669529663692
CampoPrincipe;CampoPrincipe1;CP00;10082;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;2,0;4,0;4,0;1,0;2,0;4,0;4,0;2,0;3,0;4,0;4,0;3,0;3,0;4,0;3,0;4,0;4,0;4,0;4,0;3,0;76,0;23,0;Male;SomeCollege;White;Student;;;Local;;;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,2803300858899105;-0,4696699141100893
CampoPrincipe;CampoPrincipe1;CP00;10084;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;3,0;4,0;5,0;1,0;1,0;1,0;5,0;1,0;2,0;4,0;4,0;5,0;3,0;5,0;5,0;3,0;3,0;3,0;3,0;3,0;60,0;21,0;Female;HighSchoolGraduate;White;Student;;;Local;;;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,4874368670764581;-0,4090097423302682
CampoPrincipe;CampoPrincipe1;CP00;10085;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;4,0;3,0;5,0;2,0;3,0;4,0;3,0;1,0;4,0;2,0;4,0;4,0;3,0;4,0;5,0;3,0;2,0;3,0;4,0;3,0;60,0;20,0;Male;HighSchoolGraduate;White;Student;;;Local;;;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,5606601717798212;0,0
CampoPrincipe;CampoPrincipe1;CP00;10086;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;4,0;4,0;5,0;1,0;4,0;1,0;5,0;1,0;4,0;1,0;5,0;5,0;3,0;3,0;3,0;4,0;3,0;3,0;2,0;3,0;60,0;20,0;Male;SomeCollege;White;Student;;;Local;;;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,9267766952966369;0,23743686707645814
CampoPrincipe;CampoPrincipe1;CP00;10087;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;4,0;4,0;5,0;1,0;3,0;4,0;5,0;2,0;4,0;3,0;4,0;5,0;1,0;5,0;3,0;3,0;2,0;1,0;2,0;2,0;40,0;21,0;Female;HighSchoolGraduate;White;Student;;;Local;;;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,6035533905932737;-0,29289321881345237
CampoPrincipe;CampoPrincipe1;CP00;10088;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;2,0;4,0;3,0;5,0;2,0;3,0;2,0;4,0;2,0;3,0;2,0;4,0;4,0;3,0;5,0;5,0;4,0;3,0;3,0;;4,0;56,0;21,0;Female;SomeCollege;White;Student;;;Other;;;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,5303300858899106;0,030330085889910607
CampoPrincipe;CampoPrincipe1;CP00;10089;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;5,0;3,0;4,0;1,0;3,0;3,0;4,0;2,0;4,0;4,0;4,0;4,0;3,0;4,0;4,0;3,0;1,0;1,0;0,0;1,0;24,0;22,0;Female;UniversityGraduate;White;Student;;;Local;;;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,3535533905932737;-0,1893398282201786
CampoPrincipe;CampoPrincipe1;CP00;10090;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;5,0;4,0;5,0;4,0;3,0;2,0;3,0;1,0;4,0;1,0;5,0;5,0;4,0;4,0;4,0;3,0;1,0;4,0;3,0;3,0;56,0;20,0;Male;SomeCollege;White;Student;;;Local;;Me gusta;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,4874368670764582;0,42677669529663703
CampoPrincipe;CampoPrincipe1;CP00;10093;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;3,0;4,0;5,0;1,0;4,0;2,0;5,0;2,0;5,0;4,0;5,0;5,0;1,0;4,0;4,0;2,0;1,0;3,0;0,0;3,0;36,0;21,0;Female;HighSchoolGraduate;BlackAfricanCaribbeanBlackBritish;Student;;;Local;;;Staying;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,6035533905932736;0,017766952966368838
CampoPrincipe;CampoPrincipe1;CP00;10094;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;4,0;5,0;4,0;4,0;4,0;1,0;4,0;1,0;4,0;1,0;5,0;5,0;3,0;5,0;5,0;3,0;2,0;3,0;2,0;3,0;52,0;20,0;Female;SomeCollege;White;Student;;;Local;;;Staying;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,5303300858899106;0,5303300858899106
CampoPrincipe;CampoPrincipe1;CP00;10095;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;3,0;3,0;5,0;1,0;3,0;4,0;5,0;1,0;3,0;4,0;2,0;4,0;2,0;5,0;4,0;4,0;2,0;4,0;2,0;3,0;60,0;20,0;Male;SomeCollege;White;Student;;;Local;;;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,6338834764831843;-0,46966991411008957
CampoPrincipe;CampoPrincipe1;CP00;10096;2019-05-16 12:50:00;2019-05-16 13:00:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;4,0;3,0;4,0;3,0;2,0;2,0;3,0;2,0;4,0;3,0;4,0;5,0;3,0;5,0;5,0;3,0;2,0;4,0;4,0;3,0;64,0;21,0;Female;HighSchoolGraduate;White;Student;;;Local;;;PassingThrough;Group;31,09;68,81;61,5;75,6;72,42;71,37;68,01;63,87;63,33;68,57;60,47;75,59;72,36;71,22;67,74;63,26;62,47;65,74;56,68;73,88;69,62;68,48;64,85;59,97;59,13;21,5;0,0;26,5;20,3;16,3;12,7;12,1;2,06;0,0;3,06;2,56;2,38;2,01;1,87;1,84;0,037;0,016;0,131;0,0599;0,0519;0,0349;0,0243;0,0224;0,208;0,0;1,49;0,551;0,42;0,152;0,0462;0,0333;0,0265;0,0117;0,0508;0,0464;0,0413;0,0242;0,0171;0,0145;0,333;0,208;0,771;0,44;0,404;0,326;0,264;0,249;57,66;56,47;49,25;63,54;61,14;59,9;56,66;52,83;52,11;12,6;0,732;44,1;24,3;21,0;11,4;5,81;4,64;-0,37;-9,15;52,54;38,56;31,5;10,59;-2,35;-5,65;0,13388347648318433;0,13388347648318447
