mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_model__max_depth;param_model__min_samples_split;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,03458528518676758;0,002399316054239047;0,0030794143676757812;0,0010507916572289574;2;5;5;{'model__max_depth': 2, 'model__min_samples_split': 5, 'model__n_estimators': 5};-0,31333297590364784;-0,2833158301117265;-0,2877343363360432;-0,2759199013526154;-0,3047886614102115;-0,2930183410228489;0,013897056487102474;529
0,06667261123657227;0,003478895189469909;0,004700183868408203;0,0010158398076112784;2;5;10;{'model__max_depth': 2, 'model__min_samples_split': 5, 'model__n_estimators': 10};-0,3100981772954206;-0,27850853938815334;-0,290484687627279;-0,27601948159224493;-0,30696017203474096;-0,2924142115875678;0,014072565950370786;523
0,09649991989135742;0,0025208914555234882;0,003922510147094727;0,00032526958040115644;2;5;15;{'model__max_depth': 2, 'model__min_samples_split': 5, 'model__n_estimators': 15};-0,3093218904869552;-0,2814614857396402;-0,2892211694953969;-0,2747922427596651;-0,3045224517986965;-0,2918638480560708;0,013203454800657188;517
0,1246100902557373;0,0049195666559921055;0,004805850982666016;0,000752373115591873;2;5;20;{'model__max_depth': 2, 'model__min_samples_split': 5, 'model__n_estimators': 20};-0,3090587528340902;-0,2806459035786916;-0,28873239141496654;-0,2745778809411969;-0,3042473218790667;-0,2914524501296024;0,013286247710092163;509
0,15418872833251954;0,004939532366449788;0,005172204971313476;0,0001960030655934768;2;5;25;{'model__max_depth': 2, 'model__min_samples_split': 5, 'model__n_estimators': 25};-0,3107882362838828;-0,2827046571410361;-0,2883753527045034;-0,27425109108969276;-0,30313870505760104;-0,2918516084553432;0,013353079848150652;514
0,240053129196167;0,009236848413225536;0,007174921035766601;0,000979430898343317;2;5;40;{'model__max_depth': 2, 'model__min_samples_split': 5, 'model__n_estimators': 40};-0,30980460334703613;-0,2832273628337191;-0,2884418531710108;-0,27286480680645364;-0,3019310999760291;-0,2912539452268498;0,013180461666562952;506
0,2934600830078125;0,004801600998471175;0,0073680877685546875;0,0009184081975631886;2;5;50;{'model__max_depth': 2, 'model__min_samples_split': 5, 'model__n_estimators': 50};-0,3087507714024503;-0,2834554231201121;-0,28760963606099976;-0,2728980560999974;-0,30177852502254027;-0,29089848234121995;0,012863207521941061;499
0,5893654823303223;0,01368449500751056;0,012590312957763672;0,0008710438233813197;2;5;100;{'model__max_depth': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100};-0,30795547631859344;-0,2820684589384138;-0,2869222703038355;-0,27114904000120044;-0,30117363772497624;-0,2898537766574039;0,013227871031104014;482
1,1744247436523438;0,017167309552566113;0,021226978302001952;0,0007463649746732842;2;5;200;{'model__max_depth': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200};-0,30819135078953913;-0,2816773417465026;-0,286272565191744;-0,2707705289961152;-0,30032978901207036;-0,28944831514719427;0,013334473888694912;477
0,03402934074401855;0,000701365584854215;0,003017711639404297;0,0006378439904553913;2;10;5;{'model__max_depth': 2, 'model__min_samples_split': 10, 'model__n_estimators': 5};-0,31333297590364784;-0,2833158301117265;-0,2877343363360432;-0,2759199013526154;-0,3047886614102115;-0,2930183410228489;0,013897056487102474;529
0,06398158073425293;0,0034072763560362065;0,0036096572875976562;0,0008030001454315791;2;10;10;{'model__max_depth': 2, 'model__min_samples_split': 10, 'model__n_estimators': 10};-0,3100981772954206;-0,27850853938815334;-0,290484687627279;-0,27601948159224493;-0,30696017203474096;-0,2924142115875678;0,014072565950370786;523
