locationid;pleasant;eventful;ISOPleasant;ISOEventful
TateModern;3,0;3,0;-0,10355339059327386;0,4393398282201787
TateModern;3,0;4,0;-0,25000000000000006;0,603553390593274
TateModern;5,0;3,0;0,9267766952966369;0,17677669529663684
TateModern;3,0;4,0;-0,1767766952966369;0,5303300858899106
TateModern;4,0;5,0;0,31066017177982136;1,0
TateModern;4,0;4,0;0,3838834764831843;0,17677669529663692
TateModern;5,0;4,0;0,3106601717798213;0,6464466094067263
TateModern;3,0;2,0;0,17677669529663675;-0,07322330470336316
TateModern;5,0;3,0;0,6338834764831843;0,030330085889910607
TateModern;3,0;5,0;0,21966991411008935;0,7803300858899107
TateModern;5,0;5,0;0,7803300858899106;0,4874368670764582
TateModern;4,0;3,0;0,2803300858899105;-0,3232233047033631
TateModern;4,0;4,0;0,030330085889910607;0,38388347648318444
TateModern;4,0;4,0;0,030330085889910607;0,7196699141100894
TateModern;4,0;4,0;0,3535533905932737;0,20710678118654754
TateModern;4,0;3,0;0,6035533905932737;0,10355339059327377
TateModern;2,0;3,0;-0,42677669529663703;0,17677669529663692
TateModern;4,0;3,0;0,42677669529663675;0,030330085889910697
TateModern;3,0;2,0;0,20710678118654743;0,04289321881345256
TateModern;2,0;3,0;-0,28033008588991076;0,2196699141100895
TateModern;4,0;4,0;0,6035533905932736;0,14644660940672632
TateModern;4,0;3,0;0,3535533905932737;0,14644660940672624
TateModern;4,0;2,0;0,42677669529663687;-0,17677669529663692
TateModern;5,0;3,0;0,8535533905932737;0,10355339059327377
TateModern;4,0;4,0;0,45710678118654746;0,06066017177982121
TateModern;4,0;3,0;0,3838834764831844;-0,36611652351681573
TateModern;4,0;3,0;0,10355339059327363;9,197388681172371e-17
TateModern;4,0;3,0;0,42677669529663687;-0,07322330470336316
TateModern;4,0;4,0;0,45710678118654746;-0,1893398282201786
TateModern;4,0;4,0;0,49999999999999983;0,35355339059327384
TateModern;4,0;2,0;0,5303300858899104;-0,13388347648318438
TateModern;4,0;4,0;0,6035533905932736;0,20710678118654754
TateModern;5,0;4,0;0,45710678118654746;0,6035533905932737
TateModern;4,0;4,0;0,3106601717798212;0,5
TateModern;5,0;3,0;0,41421356237309503;0,3535533905932738
TateModern;4,0;3,0;0,42677669529663675;0,2196699141100894
TateModern;4,0;4,0;0,6035533905932737;0,20710678118654754
TateModern;4,0;4,0;0,6035533905932737;0,45710678118654763
TateModern;4,0;4,0;-0,03033008588991079;-0,012563132923541767
TateModern;4,0;3,0;0,3535533905932737;-0,14644660940672624
TateModern;4,0;4,0;0,2803300858899106;0,42677669529663703
TateModern;3,0;3,0;0,3232233047033631;0,2196699141100894
TateModern;2,0;3,0;0,07322330470336298;0,17677669529663692
TateModern;5,0;3,0;0,45710678118654746;-0,10355339059327377
TateModern;5,0;3,0;0,6035533905932737;-0,2500000000000001
TateModern;3,0;4,0;0,07322330470336302;0,573223304703363
TateModern;5,0;4,0;0,6035533905932737;0,06066017177982121
TateModern;4,0;4,0;0,32322330470336297;0,030330085889910607
TateModern;4,0;3,0;0,24999999999999994;0,6464466094067263
TateModern;4,0;4,0;0,42677669529663687;0,5303300858899106
TateModern;4,0;4,0;0,07322330470336298;0,42677669529663703
TateModern;4,0;4,0;0,3106601717798212;0,10355339059327377
TateModern;4,0;5,0;0,3535533905932736;0,20710678118654763
TateModern;4,0;2,0;0,3535533905932737;0,04289321881345246
TateModern;4,0;2,0;0,5303300858899106;-0,2196699141100895
TateModern;5,0;5,0;0,9267766952966369;0,4874368670764582
TateModern;5,0;4,0;0,7803300858899105;0,2803300858899107
TateModern;4,0;4,0;0,030330085889910607;0,5303300858899107
TateModern;4,0;4,0;0,3106601717798212;0,06066017177982121
TateModern;5,0;3,0;0,42677669529663675;0,3232233047033631
TateModern;3,0;2,0;0,07322330470336293;-0,17677669529663692
TateModern;5,0;3,0;0,3535533905932738;-0,23223304703363126
TateModern;4,0;4,0;0,17677669529663675;0,13388347648318455
TateModern;5,0;2,0;0,7803300858899105;-0,17677669529663692
TateModern;4,0;3,0;0,13388347648318438;0,2196699141100893
TateModern;4,0;5,0;0,28033008588991054;-0,012563132923541767
TateModern;5,0;2,0;0,31066017177982114;-0,10355339059327377
TorringtonSq;3,0;2,0;0,32322330470336297;-0,030330085889910607
TorringtonSq;4,0;3,0;0,42677669529663675;0,3232233047033631
TorringtonSq;4,0;2,0;0,28033008588991054;-0,4696699141100893
TorringtonSq;2,0;4,0;-0,17677669529663698;0,4267766952966369
TorringtonSq;4,0;2,0;0,3535533905932737;-0,10355339059327368
TorringtonSq;4,0;2,0;0,45710678118654746;-0,35355339059327384
TorringtonSq;3,0;2,0;-0,10355339059327395;0,1893398282201787
TorringtonSq;4,0;4,0;0,07322330470336293;0,07322330470336298
TorringtonSq;4,0;5,0;0,3964466094067262;0,7071067811865477
TorringtonSq;2,0;3,0;-0,25000000000000017;0,14644660940672613
TorringtonSq;4,0;3,0;0,20710678118654743;0,3964466094067262
TorringtonSq;4,0;2,0;0,35355339059327356;-0,35355339059327384
TorringtonSq;2,0;2,0;-0,676776695296637;-0,13388347648318447
TorringtonSq;3,0;3,0;0,07322330470336293;0,3232233047033631
TorringtonSq;1,0;5,0;-0,4571067811865475;0,8535533905932737
TorringtonSq;3,0;4,0;-0,21966991411008943;0,42677669529663687
TorringtonSq;3,0;2,0;-1,8394777362344743e-16;0,08578643762690492
TorringtonSq;3,0;2,0;-0,04289321881345265;-0,35355339059327384
TorringtonSq;4,0;3,0;0,10355339059327368;0,0
TorringtonSq;4,0;2,0;0,20710678118654735;-0,10355339059327377
TorringtonSq;2,0;5,0;-0,10355339059327381;0,8535533905932738
TorringtonSq;5,0;5,0;0,7803300858899107;0,6338834764831843
TorringtonSq;4,0;1,0;0,31066017177982114;-0,45710678118654763
TorringtonSq;4,0;4,0;0,39644660940672616;0,2928932188134525
TorringtonSq;2,0;5,0;0,4696699141100893;0,4874368670764582
TorringtonSq;1,0;3,0;-1,0000000000000002;-0,10355339059327358
TorringtonSq;2,0;4,0;-0,07322330470336316;0,28033008588991076
TorringtonSq;2,0;2,0;-0,0732233047033632;0,17677669529663692
TorringtonSq;3,0;4,0;-0,17677669529663698;0,42677669529663687
TorringtonSq;4,0;4,0;0,28033008588991054;0,6767766952966369
TorringtonSq;3,0;2,0;0,21966991411008913;-0,13388347648318438
TorringtonSq;2,0;4,0;-0,20710678118654768;0,5
TorringtonSq;4,0;4,0;0,28033008588991054;-0,012563132923541859
TorringtonSq;3,0;2,0;0,35355339059327356;-0,24999999999999992
TorringtonSq;4,0;3,0;0,10355339059327358;0,0
TorringtonSq;4,0;4,0;0,45710678118654746;0,3106601717798213
TorringtonSq;3,0;4,0;0,10355339059327372;0,5
TorringtonSq;4,0;4,0;0,7499999999999999;0,20710678118654754
TorringtonSq;4,0;2,0;0,3838834764831842;-0,2803300858899107
TorringtonSq;3,0;2,0;-0,39644660940672644;0,0
TorringtonSq;4,0;4,0;0,030330085889910513;0,030330085889910697
TorringtonSq;2,0;2,0;-0,28033008588991076;-0,13388347648318438
TorringtonSq;5,0;3,0;0,45710678118654746;0,14644660940672632
TorringtonSq;3,0;3,0;-0,14644660940672638;-0,10355339059327377
TorringtonSq;1,0;4,0;-0,38388347648318444;0,5732233047033631
TorringtonSq;5,0;3,0;0,6338834764831843;0,3661165235168156
TorringtonSq;2,0;4,0;-0,28033008588991076;0,42677669529663687
TorringtonSq;3,0;4,0;-0,0732233047033632;0,2196699141100893
TorringtonSq;2,0;3,0;-0,3838834764831845;0,2196699141100893
TorringtonSq;3,0;3,0;-0,25000000000000017;-0,10355339059327368
TorringtonSq;2,0;5,0;-0,060660171779821304;0,5606601717798213
TorringtonSq;4,0;4,0;-0,29289321881345254;0,3106601717798214
TorringtonSq;4,0;2,0;0,23743686707645795;-0,42677669529663687
TorringtonSq;5,0;2,0;0,6338834764831842;-0,2803300858899107
TorringtonSq;5,0;2,0;0,38388347648318427;0,159009742330268
TorringtonSq;4,0;2,0;0,3535533905932737;0,10355339059327377
TorringtonSq;2,0;4,0;-0,20710678118654768;0,5
TorringtonSq;3,0;4,0;-0,17677669529663698;0,32322330470336313
TorringtonSq;2,0;3,0;-0,3535533905932739;0,10355339059327377
TorringtonSq;4,0;4,0;-1,8394777362344743e-16;0,2071067811865477
TorringtonSq;3,0;5,0;0,4267766952966369;0,7803300858899107
TorringtonSq;3,0;3,0;0,07322330470336298;0,36611652351681556
TorringtonSq;4,0;3,0;0,28033008588991054;0,17677669529663703
TorringtonSq;4,0;5,0;0,35355339059327373;0,7071067811865476
TorringtonSq;5,0;2,0;0,8535533905932737;0,0
TorringtonSq;4,0;4,0;0,6035533905932737;0,2500000000000001
TorringtonSq;3,0;5,0;-9,197388681172371e-17;0,7071067811865476
TorringtonSq;4,0;3,0;0,39644660940672605;0,0
TorringtonSq;4,0;4,0;0,3232233047033631;0,5303300858899108
TorringtonSq;3,0;4,0;0,07322330470336298;0,42677669529663687
TorringtonSq;2,0;4,0;-0,3535533905932739;0,3535533905932738
TorringtonSq;3,0;2,0;0,17677669529663664;-0,6767766952966369
TorringtonSq;4,0;2,0;0,17677669529663675;-0,13388347648318438
TorringtonSq;2,0;3,0;-0,39644660940672644;-0,10355339059327386
TorringtonSq;4,0;1,0;0,323223304703363;0,2625631329235419
TorringtonSq;1,0;4,0;-0,5606601717798214;0,3357864376269049
TorringtonSq;3,0;3,0;-0,2500000000000001;0,04289321881345246
TorringtonSq;4,0;2,0;0,06066017177982121;0,04289321881345246
TorringtonSq;2,0;2,0;-0,5732233047033632;-0,13388347648318447
TorringtonSq;3,0;2,0;-0,030330085889910836;0,11611652351681553
TorringtonSq;4,0;3,0;0,10355339059327363;-0,10355339059327386
TorringtonSq;3,0;4,0;0,1767766952966367;-0,07322330470336316
TorringtonSq;4,0;4,0;0,49999999999999983;0,35355339059327384
TorringtonSq;3,0;3,0;-9,197388681172371e-17;9,197388681172371e-17
TorringtonSq;5,0;5,0;0,38388347648318444;0,926776695296637
TorringtonSq;5,0;5,0;0,7071067811865475;0,5606601717798214
TorringtonSq;2,0;4,0;-0,3535533905932738;0,5000000000000002
TorringtonSq;4,0;4,0;0,45710678118654746;0,060660171779821304
TorringtonSq;3,0;3,0;-0,07322330470336326;0,2196699141100893
TorringtonSq;3,0;3,0;-0,21966991411008943;0,5732233047033631
TorringtonSq;3,0;3,0;-0,17677669529663703;0,07322330470336316
TorringtonSq;3,0;3,0;-0,10355339059327395;0,3964466094067262
TorringtonSq;4,0;3,0;0,24999999999999986;0,14644660940672632
TorringtonSq;3,0;4,0;-1,3796083021758556e-16;0,5
TorringtonSq;4,0;4,0;0,32322330470336313;0,676776695296637
TorringtonSq;2,0;3,0;-0,17677669529663706;0,07322330470336316
TorringtonSq;4,0;4,0;0,17677669529663684;0,030330085889910697
TorringtonSq;4,0;3,0;0,17677669529663675;-0,07322330470336307
TorringtonSq;4,0;3,0;0,42677669529663687;-0,32322330470336325
TorringtonSq;3,0;3,0;-9,197388681172371e-17;9,197388681172371e-17
TorringtonSq;3,0;3,0;-0,07322330470336326;0,32322330470336313
CamdenTown;5,0;4,0;0,24999999999999992;0,10355339059327377
CamdenTown;2,0;4,0;-0,1767766952966369;0,5732233047033632
RegentsParkFields;5,0;3,0;0,7071067811865476;-0,29289321881345254
RegentsParkFields;5,0;4,0;0,2928932188134524;-0,1893398282201787
RussellSq;5,0;5,0;0,9267766952966369;0,3409902576697319
RussellSq;5,0;5,0;0,5606601717798213;0,45710678118654763
StPaulsRow;5,0;3,0;0,6338834764831843;-0,11611652351681563
StPaulsRow;4,0;4,0;0,4571067811865475;0,017766952966368838
StPaulsRow;4,0;4,0;0,5303300858899106;0,32322330470336313
StPaulsRow;4,0;3,0;0,42677669529663675;-0,07322330470336307
