locationid;groupid;recordid;nombre_audio;pitch_f0_hz_mean;pitch_f0_hz_std;inharmonicity_mean;inharmonicity_std;chroma_mean;chroma_std;spectral_centroid_mean;spectral_centroid_std;spectral_spread_mean;spectral_spread_std;spectral_skewness_mean;spectral_skewness_std;spectral_flatness_mean;spectral_flatness_std;spectral_flux_mean;spectral_flux_std;spectral_rolloff_mean;spectral_rolloff_std;rms_energy_mean;rms_energy_std;zero_crossing_rate_mean;zero_crossing_rate_std;mfcc_1_mean;mfcc_1_std;mfcc_2_mean;mfcc_2_std;mfcc_3_mean;mfcc_3_std;mfcc_4_mean;mfcc_4_std;mfcc_5_mean;mfcc_5_std;mfcc_6_mean;mfcc_6_std;mfcc_7_mean;mfcc_7_std;mfcc_8_mean;mfcc_8_std;mfcc_9_mean;mfcc_9_std;mfcc_10_mean;mfcc_10_std;mfcc_11_mean;mfcc_11_std;mfcc_12_mean;mfcc_12_std;mfcc_13_mean;mfcc_13_std;mfcc_14_mean;mfcc_14_std;mfcc_15_mean;mfcc_15_std;mfcc_16_mean;mfcc_16_std;mfcc_17_mean;mfcc_17_std;mfcc_18_mean;mfcc_18_std;mfcc_19_mean;mfcc_19_std;mfcc_20_mean;mfcc_20_std
CarloV;2CV34;10189;2cv34;93,19553389529494;34,09347253679367;0,16056771184536148;0,10847265657362437;0,42135403;0,2912448;2202,6825179092166;964,2389115640848;3339,5432585497674;961,6396008820174;9,189058;3,5145311;0,003965355;0,010536403;1,756482;0,9646463;4382,820878790681;2700,324958161454;0,03840029;0,019231098;0,03956907975838264;0,020828994750304593;-277,3812;31,228271;163,19377;24,5889;-7,662485;16,448296;15,526384;13,546774;6,6972456;10,793641;5,569022;9,619415;-8,73608;8,209372;3,793763;7,7969375;-4,2880335;7,6656904;-1,999464;7,886816;-0,010345318;7,4726486;2,1216972;7,063762;-2,237225;7,040576;3,1675687;6,4974937;4,247671;6,190235;-0,9942264;6,1938295;1,7301087;6,3066053;0,49767292;6,0069413;1,1293691;5,808615;-0,94306034;6,3750744
CarloV;2CV34;10190;2cv34;93,19553389529494;34,09347253679367;0,16056771184536148;0,10847265657362437;0,42135403;0,2912448;2202,6825179092166;964,2389115640848;3339,5432585497674;961,6396008820174;9,189058;3,5145311;0,003965355;0,010536403;1,756482;0,9646463;4382,820878790681;2700,324958161454;0,03840029;0,019231098;0,03956907975838264;0,020828994750304593;-277,3812;31,228271;163,19377;24,5889;-7,662485;16,448296;15,526384;13,546774;6,6972456;10,793641;5,569022;9,619415;-8,73608;8,209372;3,793763;7,7969375;-4,2880335;7,6656904;-1,999464;7,886816;-0,010345318;7,4726486;2,1216972;7,063762;-2,237225;7,040576;3,1675687;6,4974937;4,247671;6,190235;-0,9942264;6,1938295;1,7301087;6,3066053;0,49767292;6,0069413;1,1293691;5,808615;-0,94306034;6,3750744
CarloV;2CV34;10191;2cv34;93,19553389529494;34,09347253679367;0,16056771184536148;0,10847265657362437;0,42135403;0,2912448;2202,6825179092166;964,2389115640848;3339,5432585497674;961,6396008820174;9,189058;3,5145311;0,003965355;0,010536403;1,756482;0,9646463;4382,820878790681;2700,324958161454;0,03840029;0,019231098;0,03956907975838264;0,020828994750304593;-277,3812;31,228271;163,19377;24,5889;-7,662485;16,448296;15,526384;13,546774;6,6972456;10,793641;5,569022;9,619415;-8,73608;8,209372;3,793763;7,7969375;-4,2880335;7,6656904;-1,999464;7,886816;-0,010345318;7,4726486;2,1216972;7,063762;-2,237225;7,040576;3,1675687;6,4974937;4,247671;6,190235;-0,9942264;6,1938295;1,7301087;6,3066053;0,49767292;6,0069413;1,1293691;5,808615;-0,94306034;6,3750744
CarloV;2CV41;10177;2cv41;90,07136157018799;29,695456566892453;0,19625948793869707;0,10378683019745272;0,6242136;0,23424771;1216,6942776283804;289,63870043645727;2502,0555784235125;345,33513640836003;14,16368;4,8258963;0,00033482048;0,0003404021;1,2093945;0,40047476;2154,8319787387977;706,9701510635347;0,01951207;0,016722918;0,015678605185772965;0,00862772707569604;-390,54172;12,638171;148,99873;8,077768;23,519245;9,877206;2,4718678;8,691735;18,558285;7,419249;5,2490783;7,014657;-0,5590132;6,6522703;9,04704;6,5729628;7,2534776;5,452044;2,7160478;5,8819966;5,338343;5,2054887;4,4208984;5,2008495;2,141769;5,4132924;4,8909483;5,05898;4,6735883;4,8271008;0,677036;4,995694;0,9881385;4,7597423;2,4137933;4,6278057;0,3969948;4,8740797;0,19232625;4,6282964
CarloV;2CV51;10174;2cv51;107,27225157195154;25,653528182006056;0,1721165464244772;0,14096831924881453;0,6225507;0,26346803;1198,8615825975182;495,7839982312583;2708,4019712710474;608,4639736542275;17,221336;4,815693;0,0003417976;0,00054936856;1,4130602;0,83359265;2007,4841513836068;1445,3849452805923;0,039197925;0,02955748;0,010074856760408327;0,007835020427732372;-386,60843;22,864851;159,81871;14,648069;24,758635;11,4936905;13,432324;10,635427;15,53176;9,572804;6,401568;7,2720313;2,8145013;6,6462693;6,648164;6,4597178;4,895436;6,072893;4,5190525;5,637093;5,3804336;5,446886;4,223373;5,7467904;2,090243;5,493512;5,0681477;5,4837933;6,7050405;5,249408;3,4452415;4,9306154;3,7994618;4,9958344;3,0074313;4,705946;0,9855265;4,7974763;1,9481866;4,657552
CarloV;2CV61;10180;2cv61;110,80470116828134;47,39234698292418;0,27785221288970685;0,12598493438573197;0,42147145;0,29742897;1697,796788611045;539,8999513743819;2827,1219407935077;621,9400448742223;11,234318;4,380346;0,0010682372;0,0021011485;1,6657127;0,87055796;3171,358685053423;1471,7062536768744;0,03895321;0,024293179;0,028903516806921332;0,014322737129901257;-315,4818;40,60983;175,99475;21,9664;-9,761068;16,996668;20,30212;13,647016;8,540175;11,875868;7,8243423;10,908082;-9,42513;9,299874;1,863515;9,107611;-3,0760753;7,8626075;-2,4337473;8,691912;0,9586592;7,842667;3,0283995;7,112983;-2,0896897;6,6564083;3,0127475;6,8445907;5,5663743;6,713716;1,2343285;6,2372007;2,6132114;6,771473;2,2757487;6,490714;1,9685831;5,808822;0,16619374;6,5643086
CarloV;2CV61;10181;2cv61;110,80470116828134;47,39234698292418;0,27785221288970685;0,12598493438573197;0,42147145;0,29742897;1697,796788611045;539,8999513743819;2827,1219407935077;621,9400448742223;11,234318;4,380346;0,0010682372;0,0021011485;1,6657127;0,87055796;3171,358685053423;1471,7062536768744;0,03895321;0,024293179;0,028903516806921332;0,014322737129901257;-315,4818;40,60983;175,99475;21,9664;-9,761068;16,996668;20,30212;13,647016;8,540175;11,875868;7,8243423;10,908082;-9,42513;9,299874;1,863515;9,107611;-3,0760753;7,8626075;-2,4337473;8,691912;0,9586592;7,842667;3,0283995;7,112983;-2,0896897;6,6564083;3,0127475;6,8445907;5,5663743;6,713716;1,2343285;6,2372007;2,6132114;6,771473;2,2757487;6,490714;1,9685831;5,808822;0,16619374;6,5643086
CarloV;2CV62;10168;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;10169;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;10170;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;10171;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;10172;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;10173;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
MiradorSanNicolas;M11;10201;m11;130,99800873211686;42,24775235277435;0,18795851730277643;0,14445560912819075;0,46666768;0,29686615;1708,2486182469481;615,2409119113809;2971,4624269683177;631,7498868189385;10,7082815;3,2280834;0,0013867387;0,0051961243;1,7546824;1,0417104;3219,1400671767897;1744,678472587499;0,057335615;0,020212922;0,026372021967821783;0,01411740137315423;-271,55984;34,442657;174,47418;20,555548;-1,839;14,889852;25,016815;11,482124;6,531989;10,695929;10,621751;9,111629;-6,871046;8,905683;9,22083;7,6642113;-0,4628506;7,8756933;2,2118495;7,9060593;1,6905496;7,9618483;1,6124219;6,742384;-2,4199505;6,7154655;3,8782258;6,2058363;3,7704647;6,506515;-2,0560505;5,954424;1,947253;6,2946386;1,5733764;6,14972;-1,4534246;6,1127295;-1,1470903;6,0225167
MiradorSanNicolas;M110;10208;m110;131,45419139186467;37,44795834411583;0,19913040712565883;0,11824167668641405;0,54185575;0,26773328;994,3511507822928;305,56350446711764;2174,375409506831;457,5401345696425;13,652257;4,356979;0,00017554879;0,0008154958;1,4051759;0,90591025;1521,4907997532894;736,9627625957041;0,09947175;0,09603906;0,013431405662593985;0,006879258115623173;-277,27628;27,702608;163,11868;18,846571;34,521206;14,054626;10,024192;11,131717;19,136766;9,786881;6,947373;8,007671;-0,26613796;7,2129602;4,763969;7,093441;4,108918;7,2325273;0,49935853;7,38886;1,0981317;7,6543803;-0,26777238;8,160689;-0,827822;7,8969407;4,0474052;7,11512;4,3685575;6,379821;-0,30231658;6,196806;0,49471492;6,294758;2,8381207;5,961462;0,93470514;5,564903;-0,31656557;6,203056
MiradorSanNicolas;M110;10209;m110;131,45419139186467;37,44795834411583;0,19913040712565883;0,11824167668641405;0,54185575;0,26773328;994,3511507822928;305,56350446711764;2174,375409506831;457,5401345696425;13,652257;4,356979;0,00017554879;0,0008154958;1,4051759;0,90591025;1521,4907997532894;736,9627625957041;0,09947175;0,09603906;0,013431405662593985;0,006879258115623173;-277,27628;27,702608;163,11868;18,846571;34,521206;14,054626;10,024192;11,131717;19,136766;9,786881;6,947373;8,007671;-0,26613796;7,2129602;4,763969;7,093441;4,108918;7,2325273;0,49935853;7,38886;1,0981317;7,6543803;-0,26777238;8,160689;-0,827822;7,8969407;4,0474052;7,11512;4,3685575;6,379821;-0,30231658;6,196806;0,49471492;6,294758;2,8381207;5,961462;0,93470514;5,564903;-0,31656557;6,203056
MiradorSanNicolas;M111;10210;m111;109,42029116167178;36,976820005758334;0,17630897602178475;0,1277100218141692;0,403545;0,29594645;1746,9553337431005;523,8942979592324;2979,83370345386;604,3728632796118;9,642743;3,0727785;0,0014112447;0,002717752;1,6370337;0,9171856;3115,727634948546;1422,3000030819303;0,04154919;0,026044453;0,02979474485460725;0,01141363970921264;-293,42258;28,240892;166,63234;18,956585;6,6865797;12,267806;11,93643;11,053678;9,729514;11,645395;3,3788023;9,71349;-6,7147093;9,654924;1,3385489;7,7008133;1,7821038;7,563286;-0,144919;7,199134;0,3955293;6,817242;0,84657645;6,993468;0,20944235;6,9732656;4,4599085;6,9364357;6,2319226;6,452764;-1,3424658;6,3207273;-0,045981232;6,345852;1,7972685;6,4941273;-0,18011875;6,219796;-0,9302231;6,206219
MiradorSanNicolas;M111;10211;m111;109,42029116167178;36,976820005758334;0,17630897602178475;0,1277100218141692;0,403545;0,29594645;1746,9553337431005;523,8942979592324;2979,83370345386;604,3728632796118;9,642743;3,0727785;0,0014112447;0,002717752;1,6370337;0,9171856;3115,727634948546;1422,3000030819303;0,04154919;0,026044453;0,02979474485460725;0,01141363970921264;-293,42258;28,240892;166,63234;18,956585;6,6865797;12,267806;11,93643;11,053678;9,729514;11,645395;3,3788023;9,71349;-6,7147093;9,654924;1,3385489;7,7008133;1,7821038;7,563286;-0,144919;7,199134;0,3955293;6,817242;0,84657645;6,993468;0,20944235;6,9732656;4,4599085;6,9364357;6,2319226;6,452764;-1,3424658;6,3207273;-0,045981232;6,345852;1,7972685;6,4941273;-0,18011875;6,219796;-0,9302231;6,206219
MiradorSanNicolas;M113;10212;m113;126,3408389578765;57,18039181410075;0,19006249184764776;0,145527916277997;0,46531296;0,30290616;1517,6869698802143;447,9070315106097;2641,146035088933;578,5194444728735;10,419061;4,3637404;0,0008708165;0,0023811697;1,5790526;0,87256366;2675,806723954435;1151,2524184935103;0,041308716;0,027646322;0,02735507987930389;0,012101877691943546;-312,45877;29,471785;178,36946;17,457214;0,5982047;12,800747;10,75156;12,231731;9,018274;11,734429;4,2313685;9,263996;-0,06375522;8,844935;4,622531;8,091193;3,7760942;7,0233426;-0,17052147;6,918324;0,82283324;6,739922;1,8834399;6,176615;-2,4160967;6,963981;2,226015;6,1688037;5,5263577;5,880642;-0,5041461;6,6091657;1,5736814;7,5263195;1,6632752;6,729502;-2,0061495;5,690115;-2,8912854;5,761062
MiradorSanNicolas;M113;10213;m113;126,3408389578765;57,18039181410075;0,19006249184764776;0,145527916277997;0,46531296;0,30290616;1517,6869698802143;447,9070315106097;2641,146035088933;578,5194444728735;10,419061;4,3637404;0,0008708165;0,0023811697;1,5790526;0,87256366;2675,806723954435;1151,2524184935103;0,041308716;0,027646322;0,02735507987930389;0,012101877691943546;-312,45877;29,471785;178,36946;17,457214;0,5982047;12,800747;10,75156;12,231731;9,018274;11,734429;4,2313685;9,263996;-0,06375522;8,844935;4,622531;8,091193;3,7760942;7,0233426;-0,17052147;6,918324;0,82283324;6,739922;1,8834399;6,176615;-2,4160967;6,963981;2,226015;6,1688037;5,5263577;5,880642;-0,5041461;6,6091657;1,5736814;7,5263195;1,6632752;6,729502;-2,0061495;5,690115;-2,8912854;5,761062
MiradorSanNicolas;M113;10214;m113;126,3408389578765;57,18039181410075;0,19006249184764776;0,145527916277997;0,46531296;0,30290616;1517,6869698802143;447,9070315106097;2641,146035088933;578,5194444728735;10,419061;4,3637404;0,0008708165;0,0023811697;1,5790526;0,87256366;2675,806723954435;1151,2524184935103;0,041308716;0,027646322;0,02735507987930389;0,012101877691943546;-312,45877;29,471785;178,36946;17,457214;0,5982047;12,800747;10,75156;12,231731;9,018274;11,734429;4,2313685;9,263996;-0,06375522;8,844935;4,622531;8,091193;3,7760942;7,0233426;-0,17052147;6,918324;0,82283324;6,739922;1,8834399;6,176615;-2,4160967;6,963981;2,226015;6,1688037;5,5263577;5,880642;-0,5041461;6,6091657;1,5736814;7,5263195;1,6632752;6,729502;-2,0061495;5,690115;-2,8912854;5,761062
MiradorSanNicolas;M113;10215;m113;126,3408389578765;57,18039181410075;0,19006249184764776;0,145527916277997;0,46531296;0,30290616;1517,6869698802143;447,9070315106097;2641,146035088933;578,5194444728735;10,419061;4,3637404;0,0008708165;0,0023811697;1,5790526;0,87256366;2675,806723954435;1151,2524184935103;0,041308716;0,027646322;0,02735507987930389;0,012101877691943546;-312,45877;29,471785;178,36946;17,457214;0,5982047;12,800747;10,75156;12,231731;9,018274;11,734429;4,2313685;9,263996;-0,06375522;8,844935;4,622531;8,091193;3,7760942;7,0233426;-0,17052147;6,918324;0,82283324;6,739922;1,8834399;6,176615;-2,4160967;6,963981;2,226015;6,1688037;5,5263577;5,880642;-0,5041461;6,6091657;1,5736814;7,5263195;1,6632752;6,729502;-2,0061495;5,690115;-2,8912854;5,761062
MiradorSanNicolas;M12;10202;m12;145,5457728646372;100,09492908353204;0,29944523636078035;0,10417410426596091;0,5568605;0,2799012;1283,8186485550782;280,813060673065;2202,7308539467385;330,2968699792227;11,122359;2,518658;0,0002539817;0,0003610113;1,5685557;1,1827105;2264,7672145817633;556,3271422812962;0,07855747;0,023317596;0,022781797522607384;0,012391297679888207;-262,86157;33,923805;194,54784;12,409675;-20,233934;15,126424;20,265257;11,647406;8,5112915;9,654894;15,896896;10,183687;7,421584;7,4071326;11,392147;7,65158;7,27731;8,202627;5,712366;7,024636;6,553444;6,344215;3,56685;7,899254;2,2944553;6,088865;7,0350857;6,173475;7,6254506;6,7941837;-1,9120927;5,8843036;0,21481974;5,6474032;0,38858697;5,4202495;-0,4700602;5,533054;1,3520683;6,195109
MiradorSanNicolas;M13;10203;m13;92,36456069508901;25,199937395441793;0,1803614705734633;0,11817669658607206;0,457094;0,2866686;1780,7274809539279;479,8649935328146;2663,2291638003876;544,5647982084508;7,676749;2,1418583;0,0014940691;0,0033519901;2,202758;2,4554536;3148,1575131861464;1152,4951333259307;0,08914374;0,034405693;0,03821830948935773;0,011393490784905735;-202,62593;53,601276;184,23033;18,997156;-22,88196;14,877936;16,476421;15,891622;-0,4251566;12,581713;11,061058;10,488729;-2,1150599;8,527121;5,585985;8,025953;-5,343686;6,97185;-2,4560127;8,655637;0,38144565;7,056622;2,413311;7,575801;-2,0761561;6,6956325;4,068312;6,8151445;4,1972785;6,381913;-1,4577619;6,155425;0,7889246;6,3601456;-2,231772;6,5550647;-3,1062167;6,0251927;-4,425122;5,735166
MiradorSanNicolas;M16;10204;m16;124,33850617090557;75,29527398393871;0,3311351323782762;0,13892185787083142;0,51749176;0,28466547;1670,3886143083223;631,1872795663795;2903,023702856345;684,1303969032147;13,034643;4,6991286;0,0011947901;0,0020061866;1,7523539;0,93297553;3203,072109020424;1616,6236324115912;0,051485002;0,02564487;0,024067611809757944;0,015284632549931041;-298,86017;38,364468;168,83191;18,734447;-5,6867456;15,504389;23,32207;11,885209;7,059117;12,708155;6,8271565;10,810358;-4,079705;10,81526;9,244337;9,801036;3,798191;9,359532;1,5747063;7,340484;2,85569;7,3961315;5,834141;7,6984305;2,0570748;7,217239;6,5603786;6,672323;7,306221;6,113532;-0,2801861;6,092002;4,286523;6,440992;4,106192;6,080834;-1,5402083;6,192115;0,14050707;5,9838963
MiradorSanNicolas;M16;10205;m16;124,33850617090557;75,29527398393871;0,3311351323782762;0,13892185787083142;0,51749176;0,28466547;1670,3886143083223;631,1872795663795;2903,023702856345;684,1303969032147;13,034643;4,6991286;0,0011947901;0,0020061866;1,7523539;0,93297553;3203,072109020424;1616,6236324115912;0,051485002;0,02564487;0,024067611809757944;0,015284632549931041;-298,86017;38,364468;168,83191;18,734447;-5,6867456;15,504389;23,32207;11,885209;7,059117;12,708155;6,8271565;10,810358;-4,079705;10,81526;9,244337;9,801036;3,798191;9,359532;1,5747063;7,340484;2,85569;7,3961315;5,834141;7,6984305;2,0570748;7,217239;6,5603786;6,672323;7,306221;6,113532;-0,2801861;6,092002;4,286523;6,440992;4,106192;6,080834;-1,5402083;6,192115;0,14050707;5,9838963
MiradorSanNicolas;M17;10200;m17;95,26582976004406;24,074787834729268;0,1925559312862335;0,12352523955834795;0,57342625;0,26456708;1339,8847492094492;467,1036617062783;2732,507002199061;501,6288800216507;12,197666;3,7482548;0,0005787862;0,001105459;1,5197765;0,6661518;2287,2956315646293;1259,34650477591;0,026477488;0,01196259;0,01717264087339137;0,010738137747734744;-382,1066;23,54265;172,61562;16,284225;12,112868;12,646713;25,440853;10,708218;15,076611;10,326378;10,248339;9,363919;4,7526526;8,218744;6,609018;8,403359;2,1697595;8,231176;0,7274369;7,3840814;3,3933496;6,377017;2,912694;6,330782;-0,13146242;6,7023296;3,3944407;6,084553;7,1474667;6,0342984;2,4572594;5,670538;2,8843043;5,501555;1,6502861;5,172178;0,39755765;5,110827;1,792329;4,8595066
MiradorSanNicolas;M17;10206;m17;95,26582976004406;24,074787834729268;0,1925559312862335;0,12352523955834795;0,57342625;0,26456708;1339,8847492094492;467,1036617062783;2732,507002199061;501,6288800216507;12,197666;3,7482548;0,0005787862;0,001105459;1,5197765;0,6661518;2287,2956315646293;1259,34650477591;0,026477488;0,01196259;0,01717264087339137;0,010738137747734744;-382,1066;23,54265;172,61562;16,284225;12,112868;12,646713;25,440853;10,708218;15,076611;10,326378;10,248339;9,363919;4,7526526;8,218744;6,609018;8,403359;2,1697595;8,231176;0,7274369;7,3840814;3,3933496;6,377017;2,912694;6,330782;-0,13146242;6,7023296;3,3944407;6,084553;7,1474667;6,0342984;2,4572594;5,670538;2,8843043;5,501555;1,6502861;5,172178;0,39755765;5,110827;1,792329;4,8595066
MiradorSanNicolas;M21;10233;m21;105,97340343359072;41,578952505018606;0,30187364204544787;0,12180219033282447;0,4833654;0,29280183;1626,4840354975272;656,9676854393332;2879,789268631391;690,1616232101765;10,617444;2,7076821;0,0009250404;0,0017165657;1,6870066;0,7776175;3108,0289323111883;2064,2209808382017;0,038581315;0,011457815;0,025595600637181408;0,013976333564162514;-316,15942;27,333874;179,06262;23,273758;-0,8928177;12,555879;22,324415;12,0125885;4,229388;11,873955;12,390321;10,531411;-4,9387355;9,480063;13,843946;8,056702;2,6923869;7,3926673;6,502358;7,4181986;4,717969;7,126459;2,1064174;6,777724;0,607549;6,613044;3,5631394;6,6225567;5,32115;6,286101;-0,4941708;5,9344463;2,3507571;5,8700075;1,3779347;5,686869;-0,57171947;5,7384195;0,28023747;5,88747
MiradorSanNicolas;M21;10234;m21;105,97340343359072;41,578952505018606;0,30187364204544787;0,12180219033282447;0,4833654;0,29280183;1626,4840354975272;656,9676854393332;2879,789268631391;690,1616232101765;10,617444;2,7076821;0,0009250404;0,0017165657;1,6870066;0,7776175;3108,0289323111883;2064,2209808382017;0,038581315;0,011457815;0,025595600637181408;0,013976333564162514;-316,15942;27,333874;179,06262;23,273758;-0,8928177;12,555879;22,324415;12,0125885;4,229388;11,873955;12,390321;10,531411;-4,9387355;9,480063;13,843946;8,056702;2,6923869;7,3926673;6,502358;7,4181986;4,717969;7,126459;2,1064174;6,777724;0,607549;6,613044;3,5631394;6,6225567;5,32115;6,286101;-0,4941708;5,9344463;2,3507571;5,8700075;1,3779347;5,686869;-0,57171947;5,7384195;0,28023747;5,88747
MiradorSanNicolas;M210;10232;m210;106,40288006946483;26,774214590264705;0,2019545414106147;0,12467473905092925;0,5357606;0,27703232;1094,6764977715331;328,77787299625936;2146,8148645701854;420,9742824114617;11,46462;3,6346943;0,0002282681;0,00043139546;1,6464832;1,0389602;1883,8800133537254;826,6032560917738;0,09590239;0,04910011;0,01721539159514244;0,007808681505726573;-266,87906;22,855227;191,56134;13,241157;3,3937237;11,459889;22,484678;11,525849;17,700909;10,0509615;8,206318;7,6979403;4,094045;6,8715324;10,10279;6,341561;7,272306;6,3145037;0,50171417;6,361381;-0,9977806;6,5875063;-4,2719507;6,919232;-5,206291;6,9807796;-3,3892179;7,6063075;1,3265634;5,8735304;-4,002423;5,708121;-2,1158135;5,1078334;1,8014256;5,2002044;-2,2112472;5,340391;-2,2309206;5,1780286
MiradorSanNicolas;M22;10217;m22;108,36524607085937;25,253530864708523;0,15448818796249875;0,11785224734766234;0,47480315;0,28718466;1188,4572641872476;274,14355110935594;2244,4738785590503;381,7636388076234;10,455498;2,7400072;0,0002680873;0,0003107694;1,6271805;1,0892677;1987,9720052083333;683,9707692805431;0,071065344;0,021974267;0,020142062901549507;0,00793883902117112;-273,27222;30,091976;196,69133;13,416625;0,73080134;13,215168;18,905869;11,482343;11,458579;10,660261;3,8455753;9,9847975;0,516033;7,7261157;6,5270233;7,7061014;2,8912687;7,720059;2,922969;6,792707;3,8160686;6,530588;0,29320017;6,7330017;-1,0515114;6,3125596;2,5856419;6,140523;4,2628374;6,523636;-0,39113498;6,4557195;1,3236119;6,5726924;0,568465;6,069035;-1,6285927;5,778795;-0,43104997;5,8463597
MiradorSanNicolas;M22;10218;m22;108,36524607085937;25,253530864708523;0,15448818796249875;0,11785224734766234;0,47480315;0,28718466;1188,4572641872476;274,14355110935594;2244,4738785590503;381,7636388076234;10,455498;2,7400072;0,0002680873;0,0003107694;1,6271805;1,0892677;1987,9720052083333;683,9707692805431;0,071065344;0,021974267;0,020142062901549507;0,00793883902117112;-273,27222;30,091976;196,69133;13,416625;0,73080134;13,215168;18,905869;11,482343;11,458579;10,660261;3,8455753;9,9847975;0,516033;7,7261157;6,5270233;7,7061014;2,8912687;7,720059;2,922969;6,792707;3,8160686;6,530588;0,29320017;6,7330017;-1,0515114;6,3125596;2,5856419;6,140523;4,2628374;6,523636;-0,39113498;6,4557195;1,3236119;6,5726924;0,568465;6,069035;-1,6285927;5,778795;-0,43104997;5,8463597
